movie_id,title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,video,vote_average,vote_count
900,Kundun (1997),25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,/hDUGoS4BKEAn5ZwJsFEGPU2fJtS.jpg,,28000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,9746.0,tt0119485,['US'],en,Kundun,"The Tibetans refer to the Dalai Lama as 'Kundun', which means 'The Presence'. He was forced to escape from his native home, Tibet, when communist China invaded and enforced an oppressive regime upon the peaceful nation. The Dalai Lama escaped to India in 1959 and has been living in exile in Dharamsala ever since.",18.651,/yvdFRDoQIQ5PBk4u8x8gJT8NJAw.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 19477, 'logo_path': None, 'name': 'Dune Films', 'origin_country': 'MA'}, {'id': 11584, 'logo_path': None, 'name': 'De Fina-Cappa', 'origin_country': ''}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 1869, 'logo_path': None, 'name': 'AMLF', 'origin_country': 'FR'}, {'id': 211783, 'logo_path': None, 'name': 'Cappa/De Fina Productions', 'origin_country': 'US'}, {'id': 691, 'logo_path': None, 'name': 'Cappa Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997-12-25,5684789.0,134.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Tibetan', 'iso_639_1': 'bo', 'name': ''}]",Released,The destiny of a people lies in the heart of a boy.,False,6.852,427.0
901,Mr. Magoo (1997),25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,/hmGYPamfaxO6GrkNKpHOFfBoaIF.jpg,,30000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,9438.0,tt0119718,['US'],en,Mr. Magoo,"Mr. Magoo, a man with terrible eyesight, gets caught up in a museum robbery.",49.385,/p24cXStOcsO8DH5ew5Rdf2lQYCa.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-12-25,75000000.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You won't believe your eyes.,False,4.447,370.0
902,"Big Lebowski, The (1998)",26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118715,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,False,/nevS6wjzCxZESvmjJZqdyZ3RNQ6.jpg,,15000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,115.0,tt0118715,['US'],en,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",50.519,/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,"[{'id': 1382, 'logo_path': '/8b5XGJ8YhZoEo9LgFP8KRQWHjYL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}, {'id': 37, 'logo_path': '/wniaiKc5UCnC8qZcNKZNYwdKnUv.png', 'name': 'Gramercy Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-03-06,47010480.0,117.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"They figured he was a lazy, time-wasting slacker. They were right.",False,7.8,10813.0
903,Afterglow (1997),26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False,/vaFeNRUmn8pvx4wYXnZn4XhtFWC.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,26941.0,tt0118566,['US'],en,Afterglow,A handyman with marital problems meets a housewife with the same.,9.836,/l1oF4ef36A4EuJFtSZ4X2mXfT03.jpg,"[{'id': 22289, 'logo_path': None, 'name': 'Moonstone Entertainment', 'origin_country': ''}, {'id': 41048, 'logo_path': None, 'name': 'Elysian Dreams', 'origin_country': ''}, {'id': 11487, 'logo_path': None, 'name': 'Sandcastle 5', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-12-26,2465960.0,119.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,A comedy of tears…,False,5.893,28.0
904,Ma vie en rose (My Life in Pink) (1997),26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,/zuqlxhakxihY2XGXbGW6wTq5kYE.jpg,,3.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,27103.0,tt0119590,['FR'],fr,Ma vie en rose,"Ludovic is waiting for a miracle. With six-year-old certainty, she believes she was meant to be a little girl -- and that the mistake will soon be corrected. But where she expects the miraculous, Ludo finds only rejection, isolation and guilt -- as the intense reactions of family, friends, and neighbors strip away every innocent lace and bauble.  As suburban prejudices close around them, family loves and loyalties are tested in the ever-escalating dramatic turns of Alain Berliner's critically acclaimed first feature. Winner of the Golden Globe for Best Foreign Language Film and a favorite at festivals around the world, this unique film experience delivers magic of the rarest sort through a story of difference, rejection, and childlike faith in miracles.",21.666,/4SwZaSDy1DR80QXKdvp6iSTawK2.jpg,"[{'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 726, 'logo_path': '/hHaQQgxqg2NohqZSxbMTB9E483m.png', 'name': 'Haut et Court', 'origin_country': 'FR'}, {'id': 16366, 'logo_path': None, 'name': 'La Sept Cinéma', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/tSJvuFaLIp7l0ONLUiAHA61GbXu.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 115134, 'logo_path': None, 'name': 'WFE Production', 'origin_country': ''}, {'id': 792, 'logo_path': '/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png', 'name': 'RTBF', 'origin_country': 'BE'}, {'id': 19316, 'logo_path': None, 'name': 'Freeway Films', 'origin_country': ''}, {'id': 157788, 'logo_path': None, 'name': 'Cofimage 8', 'origin_country': ''}, {'id': 30226, 'logo_path': None, 'name': 'European Co-production Fund', 'origin_country': ''}, {'id': 850, 'logo_path': '/aF7qajGJGtMpdrtvssM9g90YanX.png', 'name': 'Eurimages', 'origin_country': 'FR'}, {'id': 157789, 'logo_path': None, 'name': 'Pathe Center du Cinema et Audiovisuel France', 'origin_country': ''}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1997-05-28,7.0,88.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Sometimes you just have to be yourself.,False,7.0,98.0
905,Great Expectations (1998),01-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False,/pf0HLJefkO6hm2haePIIQh8Aptv.jpg,,25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,9410.0,tt0119223,['US'],en,Great Expectations,"Loosely based on the Charles Dickens' classic novel, ""Great Expectations"" is a sensual tale of a young man's unforgettable passage into manhood, and the three individuals who will undeniably change his life forever. Through the surprising interactions of these vivid characters, ""Great Expectations"" takes a unique and contemporary look at life's great coincidences.",30.026,/djLsfl3lm7BZKWsKfVZ2wM1ZMrP.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 4700, 'logo_path': '/A32wmjrs9Psf4zw0uaixF0GXfxq.png', 'name': 'The Linson Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-01-30,55494066.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Let desire be your destiny.,False,6.6,573.0
906,Oscar & Lucinda (1997),31-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False,/fhvByI4cAMm2gSKgNm2GcTG2c01.jpg,,16000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,39780.0,tt0119843,"['AU', 'US', 'GB']",en,Oscar and Lucinda,"After a childhood of abuse by his evangelistic father, misfit Oscar Hopkins becomes an Anglican minister and develops a divine obsession with gambling. Lucinda Leplastrier is a rich Australian heiress shopping in London for materials for her newly acquired glass factory back home. Deciding to travel to Australia as a missionary, Oscar meets Lucinda aboard ship, and a mutual obsession blossoms. They make a wager that will alter each of their destinies.",15.212,/9naDX3u4hsRM8jZ0Y7k5e2HAKmY.jpg,"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 39711, 'logo_path': None, 'name': 'Dalton Films', 'origin_country': ''}, {'id': 1380, 'logo_path': '/y4JH9ncZJAFJGYWK84k1dmXnsw0.png', 'name': 'Australian Film Finance Corporation', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-12-31,1897404.0,132.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"They dared to play the game of love, faith, and chance.",False,6.355,71.0
907,Vermin (1998),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,0.0,[],,705118.0,,['US'],en,Terra Vermin,"""Mama, Papa, last night I had an ugly dream which sent shivers down my spine..."" Cine terror wrecked my eyes with images that lurk. The thief with his face against the cold wall murmurs in riddles and weeps for peace as Mario spins. Off loading trauma from having been glassed after the first public screening of CLING FILM in Britain, Franko's art assemblages, scars, tattoos, broken glass and blood red crosses in his flat translate into bad bad dreams as life/art footage cross cuts with indelible images of Oedipus Re, Mario spinning, a man with dark wavy hair and stubble crying, WWII stereoscopes of bombed French or German cities; negative/positive flashback images of blindness...",0.6,/kkIUEuKG7UA85H2BKhj3gojhAzV.jpg,[],[],1998-01-01,0.0,10.0,[],Released,,False,0.0,0.0
908,Half Baked (1998),16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,/yl7M1buWaxXXhZv0bSbi4MPYVKm.jpg,,8000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,9490.0,tt0120693,['US'],en,Half Baked,"Three lovable party buds try to bail their friend out of jail. But just when the guys have mastered a plan, everything comes dangerously close to going up in smoke.",46.711,/14TmEac4bquNaEld9t0uIliYoKE.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 3929, 'logo_path': None, 'name': 'Robert Simonds Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-01-16,17460020.0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,They'll do anything to save their best bud.,False,6.294,528.0
909,Dangerous Beauty (1998),23-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-118892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,/52bqRYbzzV32SnYcxmJUILbbv6L.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,8583.0,tt0118892,['US'],en,Dangerous Beauty,"Veronica is brilliant, gifted and beautiful, but the handsome aristocrat she loves, Marco Venier, cannot marry her because she is penniless and of questionable family. So Veronica's mother, Paola, teaches her to become a courtesan, one of the exotic companions favored by the richest and most powerful Venetian men. Veronica courageously uses her charms to change destiny -- and to give herself a chance at true love.",30.787,/hex4XP7pkTCs5sLAV7q1HWfVDHl.jpg,"[{'id': 348, 'logo_path': '/mztvNjgx77cXUL6vWR3r7fyeZCa.png', 'name': 'Bedford Falls Productions', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 25087, 'logo_path': None, 'name': 'Arnon Milchan Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-02-20,4553271.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Born without privilege. Bound by tradition. She found the courage to follow her heart.,False,7.1,254.0
910,Nil By Mouth (1997),06-Feb-1998,,http://us.imdb.com/Title?Nil+By+Mouth+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,/gJHbC2PZHfX4YZ8MzLCv5rDCP8Y.jpg,,9000000.0,"[{'id': 18, 'name': 'Drama'}]",,21252.0,tt0119792,"['US', 'GB']",en,Nil by Mouth,"The family of Raymond, his wife Val and her brother Billy live in working-class London district. Also in their family is Val and Billy's mother Janet and grandmother Kath. Billy is a drug addict and Raymond kicks him out of the house, making him live on his own. Raymond is generally a rough and even violent person, and that leads to problems in the life of the family.",20.783,/pKKtHEsp43vJZGzfdYyYhgOxsFa.jpg,"[{'id': 5507, 'logo_path': None, 'name': 'SE8 Group', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997-10-10,0.0,128.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,False,6.915,121.0
911,Twilight (1998),30-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,/x2vYqKNptvWH2jrKkX6FM0jpfKb.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,26269.0,tt0119594,['US'],en,Twilight,"A retired detective accepts a simple task, unaware that it will tear open old, forgotten, but deadly wounds.",28.343,/jepRBZNXgsINrbtSiSEdtCYbRMM.jpg,"[{'id': 761, 'logo_path': None, 'name': 'Cinehaus', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-03-06,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Some people can buy their way out of anything. Except the past.,False,6.036,179.0
913,Love and Death on Long Island (1997),10-Mar-1998,,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,/k4AryX0gnRHQW0n9JhS8DSc1DZz.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,47452.0,tt0119574,"['CA', 'IT', 'GB']",en,Love and Death on Long Island,"Curmudgeonly author Giles De'Ath, a widower with a marked distaste for modern popular culture, attempts to buy a ticket for a film adaptation of an E.M. Forster novel, but instead finds himself watching a tacky teen sex comedy. Yet when the beautiful Ronnie Bostock appears on the movie screen, Giles finds himself caught in a whirlwind of unanswered questions about both his own sexuality and his place in late 20th-century society.",6.842,/6DTNKPlSZGwlsAibzhdeKSZ2K88.jpg,"[{'id': 3324, 'logo_path': '/dqT3yOTlfJRmtvk52Ccd1O6dZ0A.png', 'name': 'BBC', 'origin_country': 'GB'}, {'id': 718, 'logo_path': None, 'name': 'Arts Council of England', 'origin_country': 'GB'}, {'id': 12745, 'logo_path': None, 'name': 'British Screen Productions', 'origin_country': 'GB'}, {'id': 2055, 'logo_path': None, 'name': 'Skyline Films', 'origin_country': 'GB'}, {'id': 93814, 'logo_path': None, 'name': 'Imagex', 'origin_country': ''}, {'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA'}, {'id': 40534, 'logo_path': None, 'name': 'Nova Scotia Film Development Corporation', 'origin_country': ''}, {'id': 11912, 'logo_path': None, 'name': 'Mikado Film', 'origin_country': 'IT'}, {'id': 194036, 'logo_path': None, 'name': 'The Sales Company', 'origin_country': ''}, {'id': 194037, 'logo_path': None, 'name': 'Alfalfa Entertainment Ltd.', 'origin_country': ''}, {'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1998-07-03,0.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,False,6.4,46.0
914,Wild Things (1998),14-Mar-1998,,http://us.imdb.com/Title?Wild+Things+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,False,/rxdBDkB05Rt0rSLVibmopGaMcda.jpg,"{'id': 33059, 'name': 'Wild Things Collection', 'poster_path': '/4OI3VZMXFMcTmpyzg9RlN4vsIro.jpg', 'backdrop_path': '/wCh4W9gWT9DT7mRgWDofwcM2pwD.jpg'}",20000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,617.0,tt0120890,['US'],en,Wild Things,"When teen-socialite Kelly Van Ryan and troubled bad girl Suzie Toller accuse guidance counselor Sam Lombardo of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop suspects conspiracy, but nothing is what it seems...",46.824,/aaicreJBf7EuwGq3GgUV5ZedlfF.jpg,"[{'id': 1236, 'logo_path': None, 'name': 'Mandalay Entertainment', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-03-20,67200000.0,108.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They're dying to play with you.,False,6.363,1648.0
915,Primary Colors (1998),20-Mar-1998,,http://us.imdb.com/Title?Primary+Colors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,/8S0fdn8FumgyqEN2yQDeVfBFOk1.jpg,,65000000.0,"[{'id': 18, 'name': 'Drama'}]",,9440.0,tt0119942,['US'],en,Primary Colors,"In this adaptation of the best-selling roman à clef about Bill Clinton's 1992 run for the White House, the young and gifted Henry Burton is tapped to oversee the presidential campaign of Governor Jack Stanton. Burton is pulled into the politician's colorful world and looks on as Stanton -- who has a wandering eye that could be his downfall -- contends with his ambitious wife, Susan, and an outspoken adviser, Richard Jemmons.",21.699,/1FDR837wg7bi02F1R7JESCoPWBD.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 762, 'logo_path': '/3T7EpKcS13viHu3WzRtQGvi9sTY.png', 'name': 'Mutual Film Company', 'origin_country': 'US'}, {'id': 215281, 'logo_path': None, 'name': 'Icarus', 'origin_country': ''}, {'id': 1469, 'logo_path': '/AwbErjR0AMpVnN9PbdHiBB3g3q0.png', 'name': 'Tele München', 'origin_country': 'DE'}, {'id': 3324, 'logo_path': '/dqT3yOTlfJRmtvk52Ccd1O6dZ0A.png', 'name': 'BBC', 'origin_country': 'GB'}, {'id': 657, 'logo_path': '/mDBPrBO6hl21KhQOzCVYUBo33zt.png', 'name': 'TOHO-TOWA', 'origin_country': 'JP'}, {'id': 23932, 'logo_path': None, 'name': 'UGC PH', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-03-20,52100000.0,143.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What went down on the way to the top.,False,6.259,295.0
916,Lost in Space (1998),27-Mar-1998,,http://us.imdb.com/Title?Lost+in+Space+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,/rcY15o06DwI8Agt9lh6i5Ruv6QJ.jpg,,80000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,2157.0,tt0120738,['US'],en,Lost in Space,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.",44.134,/4miEpZmUOMqV8P0T6oq5HVBiVHw.jpg,"[{'id': 30253, 'logo_path': None, 'name': 'Saltire Entertainment', 'origin_country': ''}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 14024, 'logo_path': None, 'name': 'Irwin Allen Productions', 'origin_country': ''}, {'id': 19902, 'logo_path': None, 'name': 'Prelude Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-04-03,136159423.0,130.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Danger, Will Robinson!",False,5.4,1167.0
917,Mercury Rising (1998),27-Mar-1998,,http://us.imdb.com/Title?Mercury+Rising+(1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,False,/5EkowLSlfQT50KbeHzhvbdyaIoI.jpg,,60000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,8838.0,tt0120749,['US'],en,Mercury Rising,"Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.",44.094,/60AAso6I2TzQCy2SjqtzPni8csA.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-04-03,93100000.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Someone knows too much.,False,6.263,1454.0
918,City of Angels (1998),03-Apr-1998,,http://us.imdb.com/Title?City+of+Angels+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,/guqPOnpVTBOTHo6u0GHJJlaT6sD.jpg,,55000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,795.0,tt0120632,['US'],en,City of Angels,"When guardian angel Seth – who invisibly watches over the citizens of Los Angeles – becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",25.542,/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg,"[{'id': 507, 'logo_path': '/aRmHe6GWxYMRCQljF75rn2B9Gv8.png', 'name': 'Atlas Entertainment', 'origin_country': 'US'}, {'id': 676, 'logo_path': None, 'name': 'Monarchy Enterprises B.V.', 'origin_country': ''}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 20555, 'logo_path': '/hD8yEGUBlHOcfHYbujp71vD8gZp.png', 'name': 'Taurus Film', 'origin_country': 'DE'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-04-10,198685114.0,114.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She didn't believe in angels until she fell in love with one.,False,6.784,2036.0
