user_id,user_profile
574,"## Overview
This user enjoys films that blend drama with elements of crime, romance, and comedy, often set against richly detailed social or small-town backdrops. They appreciate stories featuring unique characters navigating moral dilemmas, friendship, and self-discovery within historical or contemporary settings, and also have an affinity for musical and biographical films that explore powerful personal and political narratives. The user prefers realistic, emotionally intense dramas and character-driven narratives while avoiding fantasy, sci-fi, superhero genres, and prefers to avoid films centered on broad comedy, romance, thriller suspense, and survival themes.

## Attributes
- **Genre**: Drama, Crime, Romance, Comedy, Mystery, Coming-of-Age, Musical, Biography, Historical  
- **Tags**: Investigation, Small-town, Unique characters, Morality tale, Love, Self-discovery, Social Class, Radio, Friendship, Corruption, Entertainment Industry, Obsessive-Compulsive Disorder, Bigotry, Animal Companionship, Personal Growth, Southern Gothic, Courtroom Drama, Journalism, Intrigue, Betrayal, Love Triangle, Class Struggle, Illness, Deception, Tragedy, IRA, Assassins, Terrorism, Weapons, Family Dynamics, Political, Music, Argentina, 20th Century, Feminism, Power, Love Story, Relationships, New York, Humor, Childhood, Secrets, Addiction, Violence, Working-Class, Realism, Fame, Satire, Legal Drama, Grief, Community, Loss, Artistic Struggle, Meta-fiction, Identity

## Description
The user favors narratives that explore complex human emotions and ethical conflicts through engaging character studies and atmospheric settings. Whether it’s the stark morality tales in small-town Minnesota, the social constraints of Edwardian England, gritty realities behind entertainment industry corruption, or the charm and intrigue of Southern Gothic courtroom drama, these films emphasize personal growth, friendship, and the nuanced interplay between societal expectations and individual desires. They also appreciate richly crafted musical and biographical stories highlighting political ambition, love, and legacy, as well as coming-of-age tales that reveal hidden family secrets and betrayals. The user gravitates toward realistic and emotionally raw depictions of family dynamics, addiction, violence, and community struggles, rejecting fantastical, superhero, broad comedy, thriller suspense, survival, romance, and fantasy elements in favor of grounded storytelling with a strong focus on drama and character.

## Dislikes:
- Action  
- Horror  
- Science Fiction (Sci-Fi)  
-"
575,"## Overview
This user appreciates films that explore profound human experiences, justice, and rebellion against authority, with a preference for intense narratives involving moral dilemmas and survival. They favor dramas and psychological thrillers with strong moral themes, classic crime stories, and historical narratives, while showing less interest in broad comedy, romance-heavy plots, or fantastical and family-oriented elements.

## Attributes
- **Genre**: Drama, Psychological, Action, Thriller, Sci-Fi, Adaptation, Adventure, Crime, War, Historical, Mystery
- **Tags**: Justice, Rebellion, Mental Health, Friendship, Coming-of-Age, Escape, Wrongful Conviction, Manhunt, Suspense, Time Travel, Artificial Intelligence, Dystopian Future, Cybernetic Organisms, Action-Packed, Special Effects, Quest, Sword Fight, Con artist, Revenge, 1930s, Heist, Classic, Alien, Space, Survival, Military, Female Protagonist, Sequel, Holocaust, Courage, Morality, Redemption, Human Rights, Tragedy, Observation, Hitchcock, Crime, Family Conflict, Youth, Identity

## Description
The user favors films that delve into themes of justice and moral growth, often featuring characters who challenge authority or societal norms, such as patients in mental wards or wrongly accused men on the run. They appreciate both the emotional depth of intimate dramas and the adrenaline of action-packed thrillers with elements of suspense and futuristic conflict, as well as classic crime capers and historical war dramas. Coming-of-age stories with complex interpersonal and family dynamics also resonate, though they avoid romantic comedies, musicals, overt fantasy, and family films, emphasizing serious storytelling with strong narrative and thematic weight.

## Dislikes:
- Horror (except in the context of sci-fi action like Aliens)  
- Musical  
- Fantasy  
- Documentary  
- Romantic Drama  
- Family (especially lighthearted or heartwarming)  
- Comedy (generally, especially romantic comedy and broad humor)  
- Romance (especially when central or lighthearted)  
- Science Fiction with heavy fantasy elements (e.g. Star Wars space opera style)  
- Lighthearted or sentimental themes (e.g. ""Fly Away Home,"" ""Liar Liar"")"
576,"## Overview
The user enjoys movies that combine action and adventure with elements of comedy, romance, and sci-fi, often featuring heroic quests, secret organizations, and strong friendships. They appreciate stories set against epic or historical backdrops such as space, the wild west, archaeology, or social events, with a blend of humor, heart, and sometimes darker intrigue. They tend to avoid heavy drama, psychological complexity, and darker or surreal narratives, preferring lighter tones and more straightforward storytelling.

## Attributes
- **Genre**: Action, Adventure, Comedy, Romance, Sci-Fi, War, Crime, Western
- **Tags**: Hitman, High School Reunion, Dark Humor, Aliens, Secret Agents, Intergalactic Threat, Buddy Cop, Space Opera, Epic Battle, Friendship, Redemption, Good vs Evil, Hero's Journey, Classic, Time Travel, 1980s, Iconic, Outlaws, Adventure, Historical, Road Trip, Archaeology, Nazis, Quest, Grail, Love, Relationships, New York City, 1970s, Neurotic Characters, Coming-of-Age, British Cinema, Weddings, Heartwarming, Humor, Extraterrestrial, Paranoia, Mystery, Conspiracy, Space, Communication

## Description
The user favors films that blend thrilling action and adventure with comedic and romantic elements across diverse settings—from galactic conflicts and alien encounters to nostalgic reunions, historical quests, and social gatherings. Their preferred stories feature dynamic characters confronting moral dilemmas, engaging in epic battles or personal journeys, and forging strong friendships, all underscored by humor, classic storytelling, and occasionally suspenseful intrigue. They avoid films with heavy psychological themes, surrealism, intense drama, or bleak realism.

## Dislikes:
- Horror
- Drama
- Thriller
- Musical
- Documentary
- Romance (in darker or more dramatic contexts)
- Fantasy (when overly dark or surreal)
- Family (when overly sentimental or childish)
- Violence (when gratuitous or realistic)
- Comedy (when slapstick or overly silly)
- Action (when brutal or grim)"
577,"## Overview
This user enjoys emotionally rich and dramatic storytelling that blends romance, biography, and music with epic historical events. They also appreciate high-stakes, suspenseful action thrillers and survival horror with intense sci-fi elements, alongside lighthearted, magical, and holiday-themed comedies, showcasing a diverse taste spanning from intense psychological drama and survival horror to heartwarming family tales. However, they tend to avoid straightforward crime dramas, dark psychological thrillers focused on serial killers or grim violence, political satire, and conspiracy-driven thrillers unless combined with other preferred elements.

## Attributes
- **Genre**: Drama, Romance, Biography, Music, Action, Sci-Fi, Thriller, Horror, Children, Comedy, Fantasy, Holiday  
- **Tags**: Inspirational, Mental Health, Classical Music, Family Dynamics, Overcoming Adversity, Historical, Tragedy, Love Story, Epic, Shipwreck, Adventure, Survival, Alien, Prison, Isolation, Identity Swap, Revenge, High-Stakes, Suspense, Action-Packed, Psychological, Christmas, Family, Magic, Transformation, Holiday Spirit, Dark Comedy, Ensemble Cast, Crisis Hotline, Misunderstandings, Humor, Space

## Description
The user gravitates towards films that explore profound human emotions such as love, loss, and resilience, often set against significant historical or personal backdrops. They appreciate narratives involving complex family dynamics, the transformative power of art, and survival through adversity, including tense sci-fi horror settings with claustrophobic danger. Alongside these, they enjoy thrilling identity-driven suspense and action, as well as festive comedies that highlight themes of magic, belief, and connection during the holidays, plus dark comedies with crime and satire elements. They generally avoid films centered on organized crime, serial killer thrillers with dark, violent psychological themes, political satire, or conspiracy thrillers focused solely on technology or crime without deeper emotional or historical layers.

## Dislikes:
- Horror (except when combined with Action/Sci-Fi elements and Survival)  
- Thriller (only when not combined with Action/Sci-Fi elements or when focused on serial killers or dark violence)  
- Drama (only when not combined with Romance or Biography)  
- Romance (only when not combined with Drama or Historical)  
- Comedy (except Dark Comedy and Holiday-themed)  
- Fantasy (except Holiday Spirit and Magic)  
- Family (except Family-Friendly and Holiday Spirit)  
- Crime  
- Serial Killer  
- Political Satire  
-"
578,"## Overview
This user enjoys high-stakes, action-packed films often centered around intense conflicts such as hijackings, terrorism, and survival. They appreciate stories involving heroic leadership, time travel, and epic adventures with emotional depth and dramatic historical backdrops. They tend to avoid lighter comedic tones, romantic-driven plots, and films with strong surreal or experimental psychological horror elements, preferring serious and intense narratives grounded in coherent action and drama.

## Attributes
- **Genre**: Action, Adventure, Thriller, Sci-Fi, Drama, Romance  
- **Tags**: Hijacking, Survival, Heroism, Terrorism, Time Travel, Space Exploration, Identity Swap, Revenge, Historical, Tragedy, Epic, Shipwreck, Crime, High Stakes, Psychological, National Security, Family

## Description
The user favors dynamic narratives where protagonists confront relentless threats—be it cybernetic invaders, terrorists, or criminals—often requiring courage, sacrifice, and strategic wit to overcome. They appreciate a blend of thrilling action sequences with emotional and psychological complexity, set against both futuristic and historical backdrops. Themes of love, loyalty, and survival frequently enrich the storytelling, creating epic and memorable cinematic experiences. They show a marked disinterest in films mixing comedy, farce, surrealism, or lighter relationship dramas, especially those that focus on romantic entanglements, experimental psychological horror, or identity quests with a comedic or indie vibe.

## Dislikes:
- Horror  
- Comedy  
- Fantasy  
- Supernatural  
- Animation  
- Musical  
- Dark Comedy  
- Romantic Comedy  
- Road Movie  
- Independent Film  
- LGBTQ+  
- Farce  
- Surrealism  
- Psychological Horror"
579,"## Overview
This user enjoys heartfelt and lighthearted stories centered around love, family, and personal growth, often blended with humor and witty dialogue. Their preferred movies frequently combine comedy with romance and drama, highlighting themes of connection, identity, and the ups and downs of relationships, including political satire, Shakespearean farce, and clever ensemble casts. They tend to avoid films with serious drama, heavy action, musicals, or overly dark or fantastical elements.

## Attributes
- **Genre**: Comedy, Romance, Drama, Family, Music, Heist, Crime, War, Biography, Historical
- **Tags**: Love, Family, Friendship, Heartwarming, Coming-of-Age, Nostalgia, Romantic Comedy, Parenting, Political Satire, Music Industry, Shakespeare, Adaptation, Farce, Wit, Deception, Relationships, Ensemble Cast, Feel-good, Impersonation, LGBTQ+, Drag, Cabaret, Satire, Diamonds, Betrayal, Love Triangle, British Comedy, Inspirational, Life Journey, Adventure, Power

## Description
The user gravitates toward movies that explore romantic and familial bonds with warmth and humor, often set against relatable social backdrops such as politics, the music scene, or everyday family life. They appreciate stories blending humor with poignant moments and clever wit, focusing on themes like mistaken identity, complex love and parenting dynamics, friendship, acceptance, and the pursuit of happiness amid personal and public challenges. They also enjoy films with ensemble casts, farcical situations, sharp satire, and historical or inspirational settings, but tend to reject films that feature heavy action, musicals, dark humor, horror, sci-fi, fantasy, or overly serious drama.

## Dislikes:
- Horror  
- Thriller  
- Action  
- Violence  
- Sci-Fi  
- Fantasy  
- Dark Comedy  
- Supernatural  
- War (except as drama with strong emotional or historical focus)  
- Mystery  
- Documentary  
- Musical  
- Serious Drama  
- Historical Accuracy (when emphasized to detriment of story)  
- Realism (when too bleak or gritty)"
580,"## Overview
The user enjoys films that blend suspense, thrilling action, quirky or supernatural elements, and martial arts or spy adventures, often featuring survival scenarios, dark humor, and unusual or mysterious characters. Their preferences include intense horror and action-adventure, whimsical fantasy, offbeat comedy anthologies, and charismatic espionage or sci-fi thrillers with clever twists. They tend to avoid family-oriented stories, musicals, lighter fantasy or comedy fare, and straightforward action-thrillers that lack complexity or edge.

## Attributes
- **Genre**: Thriller, Comedy, Action, Adventure, Horror, Mystery, Fantasy, Sci-Fi, Romance, Drama, Anthology, Slasher, Martial Arts, War, Legal Thriller, Satire, Disaster
- **Tags**: Survival, Suspense, Dark Comedy, Quirky Characters, Ensemble Cast, Angel, Tabloid, Investigative Reporting, Love Story, Dinosaurs, Expedition, Chaos Theory, Nature, Lions, Safari, Colonialism, Engineering, Hunting, True Story, Teen Horror, Whodunit, Cult Classic, Meta-Horror, Hotel, Jackie Chan, Interpol, Weapons Dealer, Hong Kong, Spy, Stunts, Fight Scenes, Alien Invasion, Mockumentary, Special Effects, Disaster, July 4th, Extraterrestrial, Paranoia, Conspiracy, Space, Communication, Racism, Justice, Moral Dilemma, Southern Gothic, Courtroom Drama, Parody, Retro, 1960s, British Humor, Espionage, Betrayal, Teamwork, High-Stakes, Escape, Prison, Cybercrime, Mafia, Friendship, Action-packed, Nuclear Threat, Stealth Fighter, Military, Chase, Deserted Landscapes, Volcano, Eruption, Tension, Natural Disaster, Heroism

## Description
This user gravitates toward stories that combine thrilling action and suspense with unique and often surreal, supernatural, or martial arts elements. They appreciate narratives involving survival against formidable odds—whether battling predatory lions, genetically engineered dinosaurs, masked killers, or engaging in high-stakes espionage missions with charismatic heroes like Jackie Chan or Austin Powers. Their taste includes complex settings like hotels, colonial Africa, or international spy locales, and they value both true stories and inventive anthologies that explore morality, chaos, human behavior, paranoia, and conspiracy through a variety of tones from dark comedy and satire to chilling horror and legal drama. They favor intense thrillers and action films with layered plots involving"
581,"## Overview
This user favors films that explore complex psychological and existential themes, often set within dystopian, surreal, or culturally rich settings. They appreciate narratives blending drama, crime, and thriller elements, with an interest in dark, gritty stories that challenge societal norms and delve deeply into human psyche and moral dilemmas. They tend to avoid traditional romance, lighthearted comedies, and overly sentimental or conventional love stories, preferring darker, morally complex, and spiritually challenging narratives.

## Attributes
- **Genre**: Drama, Crime, Thriller, Sci-Fi, Fantasy, Western, Adventure, Romance, Horror  
- **Tags**: Surrealism, Dystopia, Dream, Kidnapping, Time Travel, Virus Outbreak, Psychological, Mafia, Family Dynamics, Revenge, Loyalty, Power, Body Art, Fetishism, Calligraphy, Love, Desire, Cultural Exploration, Spiritual Journey, Native American Culture, Existential Themes, Death, Western Frontier, Dark Comedy, Road Movie, Survival, Retelling, Addiction, Friendship, Coming-of-Age, Recovery, Scottish Cinema, Grief, Isolation, Forbidden Love, Dark Secrets, Death Penalty, Spirituality, Redemption, Faith, Moral dilemmas, Injustice, Identity, Loneliness, Connection, Secrets

## Description
The user's taste gravitates toward films that intricately weave psychological and existential questions within dystopian, cultural, or darkly comedic settings. Their preferences include narratives involving time travel, surreal imagery, identity, mortality, addiction, and survival, often enriched by strong themes of family dynamics, loyalty, revenge, forbidden love, and redemption. They appreciate visually striking, artistically driven cinema that challenges perceptions and societal norms, combining elements of classic crime sagas with spiritual, moral, and cultural journeys. They generally reject films rooted in lighthearted or conventional romance, period comedies of manners, or sentimental explorations of love and relationships, favoring instead more intense, morally complex, and existentially probing stories.

## Dislikes:
Action, Comedy, Musical, Animation, Science Fiction (when dominant over drama/thriller), Family (overly sentimental or traditional), Romance (primarily light, conventional, or period romance), Supernatural, Violence (excessive or gratuitous), Period Drama, Comedy of Manners, British Literature Adaptations, Lighthearted Romance, Sentimental Love Stories"
582,"## Overview
This user enjoys a diverse mix of genres ranging from action-packed dystopian futures and epic fantasy quests to comedic coming-of-age stories and historical political dramas. They appreciate science fiction adventures with strong leadership themes, darkly comedic biographical dramas, and visually imaginative surrealist tales. Their preferences lean toward films with strong character dynamics, adventurous or satirical elements, and thought-provoking themes. They tend to dislike broad or slapstick family comedies, traditional romantic plots, and lighter buddy cop or police procedural action thrillers.

## Attributes
- **Genre**: Action, Sci-Fi, Adventure, Fantasy, Comedy, Coming-of-Age, Drama, Biography, Historical, Animation, Crime, Children, War, Thriller
- **Tags**: Post-apocalyptic, Mercenary, Femme Fatale, Dystopian, Action Hero, Romance (limited/complex), Dragons, Knights, Heroic Quest, Friendship, Betrayal, Medieval, Epic Battles, Magic, High School, Reunion, Identity, Humor (satire, dark comedy), Politics, Scandal, History, Leadership, American History, Presidential Biography, Slapstick (disliked), Road Trip, Satire, Teen, Adventure, Time Travel, Space Exploration, Cybernetic Threat, Heroic Leadership, Interstellar Conflict, True Crime, Psychological Thriller, Dark Comedy, 1960s, Suburban Life, Antihero, Telekinesis, Education, Empowerment, Childhood, Adaptation, Supernatural, Surrealism, Dream, Kidnapping, Visual Style, French Cinema, Space Opera, Redemption, Good vs Evil, Survival, Disaster, Science, Technology

## Description
The user's tastes encompass narratives set in dystopian futures and medieval fantasy realms, featuring heroic quests, political intrigue, and complex personal relationships. They appreciate films blending action and science fiction with themes of loyalty, resistance, and moral complexity, alongside lighthearted but selective comedies centered on friendship and identity rather than broad family or slapstick humor. Historical biographical dramas exploring leadership and scandal are valued, as are animated satires with cultural commentary through irreverent humor. Their interests include darkly comedic true crime, imaginative surrealist adventures, classic space operas, and thrillers with disaster and survival elements. However, they generally avoid traditional romance, broad family comedies, musicals, buddy cop action thrillers, and lighter or formulaic police procedurals, as well as purely serious or heavy dramas lacking humor or adventure.

## Dislikes"
583,"## Overview
The user enjoys films that combine sharp political and social commentary with complex psychological and thriller elements, but also appreciates deeply human stories focusing on friendship, coming-of-age, and artistic pursuit. They value intricate plots with intense suspense as well as heartfelt narratives set in historical or nostalgic contexts, often featuring rebellion against authority and rich emotional depth.

## Attributes
- **Genre**: Comedy, Satire, Political, Drama, Psychological, Crime, Thriller, Romance, Adventure  
- **Tags**: Political satire, Social commentary, Mental health, Rebellion, Authority, Friendship, Dictatorship, Anti-fascism, Mystery, Heist, Suspense, Plot twist, Psychological thriller, Cold War, Espionage, Military, Tension, Intelligence, Coming-of-age, Nostalgia, Journey, Exploration, Youth, Expatriate, Painter, Love Triangle, Paris, Dance, Art, 1950s Cinema

## Description
This user gravitates toward films that offer incisive critiques of political systems and societal norms, often through satire or intense drama, while also embracing heartfelt stories about friendship, youth, and artistic dreams. They value narratives that explore struggles against oppressive authority, whether in mental institutions or totalitarian regimes, and appreciate suspenseful thrillers with unexpected plot twists alongside nostalgic coming-of-age adventures and romantic stories set in evocative historical settings.

## Dislikes:
- Horror  
- Science Fiction  
- Fantasy  
- Family  
- Supernatural  
- Action  
- Romance  
- Musical"
584,"## Overview
This user enjoys a diverse mix of films that blend heartfelt drama, comedy, adventure, and action with elements of fantasy and sci-fi. Their preferences lean strongly toward stories featuring strong bonds of friendship, personal transformation, epic journeys, and iconic, classic themes, with a notable appreciation for space operas and high-stakes battles between good and evil. They tend to avoid overly serious or slow-paced dramas rooted in rural or historical settings, as well as certain sci-fi and action films that lack the qualities they value.

## Attributes
- **Genre**: Comedy, Drama, Road Movie, Children, Fantasy, Sci-Fi, Animation, Family, Romance, War, Adventure  
- **Tags**: Friendship, Adventure, Transformation, Small Town America, LGBTQ+, Alien, Family, Classic, Coming-of-Age, Aardman Animation, Stop Motion, Claymation, Satire, Cult Film, Parody, Film Commentary, B-Movies, Dark Humor, Fighter Pilots, Military, Brotherhood, Competition, Tragedy, 1980s, Aviation, Space Opera, Epic Battle, Redemption, Good vs Evil, Hero's Journey, Jedi, Sith, Galactic Civil War, Epic, Spy, Retro, 1960s, British Humor, Cult Classic, Extraterrestrial, Science, Philosophy, Faith, Communication, Exploration, Space

## Description
The user appreciates films that explore emotional depth and connection, from heartwarming tales of friendship and acceptance to adventurous and epic journeys involving aliens, Jedi, and childhood wonder. They enjoy a blend of humor—from witty parodies of cult sci-fi and retro spy films to charming stop-motion animation—and high-energy action with strong themes of ambition, brotherhood, redemption, and the eternal battle between good and evil. Their taste is shaped by classic and iconic cinematic moments that balance personal transformation, epic conflicts, and uplifting camaraderie across diverse settings, including small-town America and vast galaxies far, far away. They tend to avoid films that focus on slow rural dramas, heavy family tragedy, and certain sci-fi or action films that do not align with their preferred tone or style.

## Dislikes:
Horror, Mystery, Documentary, Musical, Seriousness, Dullness, Realism, Rural Life, Family Drama, Greed, Historical, Drama (heavy), Action (certain types), Comedy (certain types), Fantasy (certain types), Science Fiction (certain types), Animation (certain types), Romance (certain types)"
585,"## Overview
This user appreciates films that intricately explore love, relationships, and human experiences through sophisticated storytelling. Their taste embraces romantic comedies, dramas, and adaptations with a preference for emotional depth, historical settings, and thoughtful themes, while also showing an interest in coming-of-age stories, psychological dramas, folklore adventures, and visually poetic documentaries. They tend to avoid films with darker, obsessive, or abusive relationship themes, as well as horror, sci-fi, fantasy, action, and movies centered on social satire, exploitation, or adult industry themes.

## Attributes
- **Genre**: Comedy, Romance, Drama, Musical, Adaptation, Absurdist, Documentary, Nature, Psychological Thriller, Family, Fantasy, Adventure  
- **Tags**: Love, Relationships, Friendship, British Cinema, Weddings, Heartwarming, Humor, Paris, Coincidence, Biographical, Historical, Opera, Music, Art, Performance, 18th Century, Victorian Era, Forbidden Love, Class Conflict, Dark Secrets, Family Drama, Existentialism, Tragedy, Shakespearean, Meta-theatre, Dark humor, Coming-of-age, Italy, Teen, Summer, Insects, Close-ups, Nature Documentary, Time-lapse, Environmental, Wildlife, Jealousy, Mental Health, Infidelity, Isolation, Descent into Madness, Irish folklore, Selkie legend, Childhood adventure, Mystical, Orphan, Gothic, School, Independence, Personal Growth, Southern Gothic, Memory, Adolescence, Japanese cinema, Mortality, Tradition, Sacrifice, Rural Life, Kabuki, Abuse, Revenge

## Description
The user enjoys films that intertwine love and friendship with elements of humor and heartwarming moments, often set against culturally rich backdrops such as British society, Paris, Victorian England, and Italy. They appreciate stories that delve into historical and biographical narratives, exploring art, music, and nature, while also valuing adaptations that question existence and fate through clever, absurdist humor. Additionally, the user is drawn to psychologically complex dramas, folklore-rooted adventures, and visually immersive nature documentaries. They have a distinct preference for films that balance romance and drama with thoughtful explorations of social class, identity, mental health, family ties, mortality, tradition, and the mysteries of youth and self-discovery. However, they avoid films with themes involving obsession, abusive relationships, social satire, exploitation of innocence, adult film industry settings, or surreal dystopian fantasy elements.

## Dislikes"
586,"## Overview
The user enjoys a diverse mix of films that blend comedy with elements of adventure, dark fantasy, and quirky storytelling. Their preferences include offbeat humor, unique characters, and narratives featuring friendship, misfits, and unconventional heroes. They also appreciate sports comedies, stoner films, and cult classics with memorable characters and comedic antics. However, they consistently tend to avoid mainstream slapstick, broad transformation comedies, and genres like thriller, mystery, drama, action, and sci-fi, especially when these involve heavy suspense, crime, or intense psychological themes.

## Attributes
- **Genre**: Comedy, Adventure, Dark Fantasy, Buddy Comedy, Anthology, Military, Sports, Stoner Film, Cult Classic, Romance, Fantasy  
- **Tags**: Dark Fantasy, Revenge, Anti-hero, Demons, Dark Comedy, Surreal, Quirky Characters, Ensemble Cast, 1970s, Teen, High School, Love Story, Nostalgia, Dance, Music, Coming-of-age, Naval Comedy, Underdog Story, War Games, Misfit Crew, Friendship, Humor, Road Trip, Absurdity, 90s Comedy, Golf, Rivalry, Family, Sports Comedy, Adam Sandler, Jim Carrey, Miami Dolphins, Mascot, Quirky Humor, Animal Rescue, Urban Life, Comedy of Errors, Social Commentary, Time Loop, Self-Discovery, Unrequited Love, Small Town, Dark Humor

## Description
This user gravitates toward films that combine humor with inventive and sometimes dark storytelling, featuring protagonists who are either flawed anti-heroes or lovable misfits. Their favorites range from supernatural revenge tales and surreal anthology narratives to nostalgic musicals, laugh-out-loud buddy comedies, and iconic sports comedies. They enjoy films that highlight camaraderie, absurdity, determination, and the struggles of unconventional characters navigating chaotic or extraordinary circumstances, often with quirky humor and memorable performances. They tend to avoid broad slapstick transformation comedies and films heavy on action, thriller, psychological suspense, crime, or sci-fi elements, preferring more nuanced or offbeat comedic storytelling.

## Dislikes:
Horror, Drama, Thriller, Mystery, Documentary, Action, Romance, Sci-Fi, Mainstream Slapstick, Broad Transformation Comedies, Crime, Psychological Thriller, Musical"
587,"## Overview
This user enjoys films that combine elements of suspense, horror, and thriller with intriguing scientific or supernatural themes, as well as action-packed adventures set against historical or fantastical backdrops. They appreciate stories featuring survival, mystery, and dramatic tension, often with complex characters entangled in dangerous or high-stakes situations. They also favor dystopian and military sci-fi, psychological space horror, and natural disaster thrillers, while maintaining an interest in intense, character-driven dramas exploring ambition and sexuality. However, they tend to avoid films centered around family drama, romantic or comedic tones, lighter or fantasy-oriented narratives, and broadly comedic or family-friendly mysteries.

## Attributes
- **Genre**: Horror, Thriller, Sci-Fi, Action, Drama, Adventure, Disaster, War, Crime
- **Tags**: Suspense, Mystery, Crime, Psychological, Supernatural, Insects, Mutation, Epidemic, Science Experiment, Urban Setting, Survival, Creature Feature, Cloning, Space, Aliens, Action-Adventure, Thriller, Historical, Swashbuckler, Brotherhood, Betrayal, Royalty, Military, Space Warfare, Alien Invasion, Satire, Dystopian, Futuristic, Space Horror, Psychological Thriller, Exploration, Cosmic Horror, Volcano, Eruption, Natural Disaster, Heroism, Ambition, Prostitution, Hollywood, LGBTQ+, Coming-of-Age, Car accidents, Sexuality, Subculture, Omnisexuality, Psychological drama, Transgression

## Description
This profile reflects a taste for intense narratives that blend psychological and supernatural suspense with thrilling scientific experiments and creature features. The user also values grand historical adventures filled with loyalty, betrayal, and royal intrigue. Their preferences span from eerie morgue mysteries and mutant insect epidemics to space alien confrontations, dystopian military sci-fi, swashbuckling musketeer escapades, natural disaster survival thrillers, and provocative dramas exploring sexuality and ambition. They avoid films with comedic, romantic, or family-friendly tones, as well as lighter fantasy and broadly comedic mysteries, favoring darker, suspenseful, and action-driven stories with mature themes.

## Dislikes:
- Musical  
- Fantasy  
- Animation  
- Family (especially family drama or lighthearted contexts)  
- Comedy (especially in horror/thriller, some drama contexts, and broad comedic films)  
- Romance (particularly in horror/sci-fi and some drama contexts)  
- Romantic Comedy  
- Adventure (lighter or family-friendly types"
588,"## Overview
This user enjoys films that explore complex human experiences through drama and comedy, often with strong themes of friendship, family, and personal growth. They appreciate historical and biographical stories as well as contemporary social commentary and coming-of-age narratives. Additionally, they are open to fantasy elements when blended with drama or comedy, and enjoy gothic and supernatural themes when tied to romance and period settings. They prefer comedic styles that are witty or satirical rather than slapstick or campy, and strongly avoid films with overt sexual content, excessive violence, or overly dark psychological thrillers.

## Attributes
- **Genre**: Drama, Comedy, Biographical, Thriller, Western, Parody, Adventure, Historical, Fantasy, Romance, Action, Sci-Fi  
- **Tags**: Family, Friendship, Love, Law, Social commentary, Historical, Coming-of-age, Youth, Psychological, Gothic, Romance, Satire, Spoof, Action-comedy, Post-college, Employment, Teen angst, Adventure comedy, Survival, Feminism, Redemption, Betrayal, London, 18th Century, Angel, Christmas, Faith, Marriage, Community, Vampire, Classic Literature Adaptation, Period Piece, Superhero, Comic Adaptation, 1930s, Invisibility, Mind Control, Atom Bomb, Ransom, Dystopian future, Cryogenics, Action hero, Witty dialogue

## Description
The user's taste gravitates towards richly layered stories that combine emotional depth with humor and social insight. They value narratives portraying the struggles of youth and adulthood, the bonds of family and friendship, and the pursuit of justice and identity. Whether set in the American frontier, Victorian London, or futuristic dystopias, these films often explore themes of love, loyalty, faith, and the complexities of human nature, with occasional elements of fantasy, supernatural, and satire to add depth and levity. They prefer comedy that is clever and character-driven rather than broad slapstick or camp, and avoid sexualized, violent, or psychologically manipulative films without balancing humor or warmth.

## Dislikes:
- Horror  
- Musical  
- Serious (in the sense of lacking humor or lightness)  
- Camp  
- Slapstick  
- Overly sexualized sci-fi/fantasy  
- Drama-heavy without humor or lightness  
- Sci-Fi and Fantasy films lacking dramatic or comedic depth  
- Action (generally disliked, especially without humor or emotional warmth)  
- Violence (excessive"
589,"## Overview
This user enjoys a diverse mix of intense and suspenseful narratives alongside lighthearted, family-friendly comedies and adventures. They appreciate strong elements of action, thriller, and drama involving high-stakes conflicts and moral dilemmas, but show a clear aversion to romance, comedy, fantasy, and musical genres, especially when these include LGBTQ+ themes, lighthearted or satirical tones, or supernatural elements.

## Attributes
- **Genre**: Action, Thriller, Drama, Crime, Family, Disaster, War, Children, Adventure
- **Tags**: Hitman, Assassination, FBI, Russian Mafia, IRA, Cat-and-Mouse, International Crime, Family dynamics, Coming-of-age, Nostalgia, Friendship, Natural disaster, Emergency response, Urban catastrophe, Geology, Survival, Action-packed, Nuclear Threat, Special Forces, Cold War, Military Operation, Conspiracy, Animation, Kid-Friendly, Jungle, Animals, Lying, Father-Son Relationship, Legal Drama, Wish Fulfillment, Humor, Hijacking, President, Terrorism, National Security, Heroism, Biography, Spirituality, Deception, Work Relationships, Engagement, Feminism, Military Training, Gender Equality, Determination, Leadership, Medical Drama, Crime Syndicate, Moral Ambiguity, Drug Abuse, Corruption, Underworld, Antihero, Suspense, Noir, Drama

## Description
This profile favors gripping stories involving lethal assassins, covert military missions, and large-scale urban catastrophes, often infused with tension, betrayal, and international intrigue. The user appreciates complex dramas that explore moral ambiguity and resilience, including military and crime underworld themes. While they enjoy some family-friendly and animated content, they consistently avoid romance, fantasy, comedy, musical genres, and LGBTQ+ themes, especially when presented with lighthearted or satirical tones or supernatural elements. Their taste leans toward serious, suspenseful narratives with strong character challenges and survival elements.

## Dislikes:
- Romance  
- Comedy  
- Fantasy  
- Musical  
- Horror  
- Mystery  
- Sci-Fi (except when blended with family-friendly fantasy or adventure)  
- Violence (in contexts outside action/thriller genres)  
- LGBTQ+ themes  
- Lighthearted or satirical tones  
- Supernatural elements"
