movie_id,title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date.1,revenue,runtime,spoken_languages,status,tagline,video,vote_average,vote_count,previous_info,movie_info
917,Mercury Rising (1998),27-Mar-98,,http://us.imdb.com/Title?Mercury+Rising+(1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,/5EkowLSlfQT50KbeHzhvbdyaIoI.jpg,,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,8838,tt0120749,['US'],en,Mercury Rising,"Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.",44.094,/60AAso6I2TzQCy2SjqtzPni8csA.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",03/04/1998,93100000,111,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Someone knows too much.,FALSE,6.263,1454,"
    Movie title: Mercury Rising (1998) 
    Genre: Action, Drama, Thriller
    Overview: Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code. 
    ","# Mercury Rising

## Overview
Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.

## Attributes
- **Genre**: Action, Drama, Thriller
- **Tags**: Autism, Government Conspiracy, Child Prodigy, FBI, Code Breaking, Protection, Suspense

## Description
In ""Mercury Rising,"" Art Jeffries, portrayed by Bruce Willis, embarks on a tense mission to safeguard a gifted young boy named Simon, who inadvertently decodes a top-secret government cipher known as Mercury. As powerful forces within the government seek to eliminate Simon to protect their secrets, Jeffries must navigate a complex world of danger, deception, and the challenges posed by Simon's autism. This gripping thriller explores themes of loyalty, courage, and the fight against a corrupt system while showcasing the bond that forms between the protector and the protected.

## Dislikes:
Romance, Comedy, Fantasy, Horror, Musical, Science Fiction"
918,City of Angels (1998),03-Apr-98,,http://us.imdb.com/Title?City+of+Angels+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,/guqPOnpVTBOTHo6u0GHJJlaT6sD.jpg,,55000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,795,tt0120632,['US'],en,City of Angels,"When guardian angel Seth – who invisibly watches over the citizens of Los Angeles – becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",25.542,/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg,"[{'id': 507, 'logo_path': '/aRmHe6GWxYMRCQljF75rn2B9Gv8.png', 'name': 'Atlas Entertainment', 'origin_country': 'US'}, {'id': 676, 'logo_path': None, 'name': 'Monarchy Enterprises B.V.', 'origin_country': ''}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 20555, 'logo_path': '/hD8yEGUBlHOcfHYbujp71vD8gZp.png', 'name': 'Taurus Film', 'origin_country': 'DE'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/04/1998,198685114,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She didn't believe in angels until she fell in love with one.,FALSE,6.784,2036,"
    Movie title: City of Angels (1998) 
    Genre: Romance
    Overview: When guardian angel Seth – who invisibly watches over the citizens of Los Angeles – becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth. 
    ","# City of Angels

## Overview
When guardian angel Seth – who invisibly watches over the citizens of Los Angeles – becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth. 

## Attributes
- **Genre**: Romance, Fantasy, Drama
- **Tags**: Angel, Love Story, Sacrifice, Supernatural, Heartwarming, Unrequited Love

## Description
In ""City of Angels,"" Seth, a guardian angel played by Nicolas Cage, finds himself drawn to Maggie, portrayed by Meg Ryan, as she struggles to save lives in her demanding role as a heart surgeon. Their connection blossoms into a profound love that challenges the boundaries between the celestial and the earthly. As Seth contemplates the implications of becoming human, the film explores themes of love, loss, and the essence of what it means to truly live.

## Dislikes:
Horror, Action, Comedy, Thriller, Mystery"
919,"City of Lost Children, The (1995)",01-Jan-95,,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,/f5ynCAQ1MuDgwoVyjouTw6UgK1l.jpg,,18000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,902,tt0112682,"['BE', 'ES', 'DE', 'US', 'FR']",fr,La Cité des Enfants Perdus,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",32.232,/whwT3Q9JxbAYzEc3t7uYYcCbTMf.jpg,"[{'id': 25020, 'logo_path': None, 'name': 'Victoires Productions', 'origin_country': ''}, {'id': 590, 'logo_path': None, 'name': 'Constellation Productions', 'origin_country': 'FR'}, {'id': 592, 'logo_path': None, 'name': 'Claudie Ossard Productions', 'origin_country': ''}, {'id': 850, 'logo_path': '/aF7qajGJGtMpdrtvssM9g90YanX.png', 'name': 'Eurimages', 'origin_country': 'FR'}, {'id': 8170, 'logo_path': None, 'name': ""Club d'Investissement Média"", 'origin_country': ''}, {'id': 9335, 'logo_path': None, 'name': 'Canal+ España', 'origin_country': 'ES'}, {'id': 68517, 'logo_path': None, 'name': 'Studio Image', 'origin_country': ''}, {'id': 79437, 'logo_path': None, 'name': 'Cofimage 4', 'origin_country': ''}, {'id': 1871, 'logo_path': None, 'name': 'Cofimage 5', 'origin_country': ''}, {'id': 25021, 'logo_path': None, 'name': 'Constellation', 'origin_country': ''}, {'id': 12009, 'logo_path': None, 'name': 'Elías Querejeta PC', 'origin_country': 'ES'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 25129, 'logo_path': '/9kyYRk8aHbIdJCIj3cLh1f6FTXR.png', 'name': 'Lumière Pictures', 'origin_country': 'GB'}, {'id': 79438, 'logo_path': None, 'name': 'Ossane', 'origin_country': ''}, {'id': 79439, 'logo_path': None, 'name': 'Phoenix Images', 'origin_country': ''}, {'id': 311, 'logo_path': '/TNGvZ8zOklntjPP3EcsHtrR8Rc.png', 'name': 'PROCIREP', 'origin_country': 'FR'}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 981, 'logo_path': '/pkrdO9ykplO4Zc8edikoSX5APUN.png', 'name': 'TVE', 'origin_country': 'ES'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 851, 'logo_path': '/kieSA3GFVysJcAUXNRer06u6e5x.png', 'name': 'MEDIA Programme of the European Union', 'origin_country': 'BE'}, {'id': 58, 'logo_path': '/voYCwlBHJQANtjvm5MNIkCF1dDH.png', 'name': 'Sony Pictures Classics', 'origin_country': 'US'}, {'id': 1469, 'logo_path': '/AwbErjR0AMpVnN9PbdHiBB3g3q0.png', 'name': 'Tele München', 'origin_country': 'DE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",17/05/1995,1738611,108,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,Where happily ever after is just a dream.,FALSE,7.3,1035,"
    Movie title: City of Lost Children, The (1995) 
    Genre: Adventure, Sci-Fi
    Overview: A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process. 
    ","# City of Lost Children, The (1995)

## Overview
A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.

## Attributes
- **Genre**: Adventure, Sci-Fi, Fantasy, Drama
- **Tags**: Surrealism, Dream, Kidnapping, Dystopian, Visual Style, French Cinema

## Description
In a visually stunning and imaginative world, ""The City of Lost Children"" tells the story of a mad scientist named Krank, who is unable to dream and therefore seeks to capture children to extract their dreams for his own benefit. As he kidnaps children from a mysterious, dark city, the film follows a strongman named One and a group of misfits as they embark on a perilous adventure to rescue the stolen children and confront the malevolent forces at play. The film is known for its unique aesthetic, blending dark fairy tale elements with a dystopian atmosphere, and features surreal imagery that challenges the viewer's perception of reality.

## Dislikes:
Action, Comedy, Romance, Horror, Thriller"
920,Two Bits (1995),01-Jan-95,,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,/6iIw7Dw3wsaW5EIcfeBpavvEnGu.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,40628,tt0114753,['US'],en,Two Bits,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary.",11.274,/ianK4zwR5Vv4JSDm3sNDh3kH86I.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",22/10/1995,0,85,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You're never too old to believe in a dream. Or too young to make one come true!,FALSE,5.7,58,"
    Movie title: Two Bits (1995) 
    Genre: Drama
    Overview: It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary. 
    ","# Two Bits

## Overview
A touching drama set in 1933 South Philadelphia, focusing on a young boy's relationship with his grandfather as they navigate love, loss, and the passage of time.

## Attributes
- **Genre**: Drama
- **Tags**: Coming-of-age, Family, Nostalgia, Historical, Emotional

## Description
On a scorching summer day in 1933, 12-year-old Gennaro dreams of going to the new movie theater but is held back by his ailing grandfather, who tightly clutches a quarter promised to Gennaro. As they confront memories and unfinished business from the grandfather's past, Gennaro becomes a bridge between his grandfather's regrets and his own youthful aspirations, bringing forth themes of family bonds, nostalgia, and the bittersweet essence of growing up.

## Dislikes:
Action, Horror, Sci-Fi, Fantasy, Thriller"
921,Farewell My Concubine (1993),01-Jan-93,,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,/bBiZN1epQTu3F8iFLBuMhc4TRzr.jpg,,4000000,"[{'id': 18, 'name': 'Drama'}]",,10997,tt0106332,"['CN', 'HK']",zh,霸王别姬,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled ""Farewell My Concubine"" that brings them fame and fortune. When Shitou marries Juxian, Douzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.",31.627,/ySf9I93w6kJiaEb2T4zpoQjY8PR.jpg,"[{'id': 708, 'logo_path': None, 'name': 'Beijing Film Studio', 'origin_country': 'CN'}, {'id': 2269, 'logo_path': None, 'name': 'China Film Co-Production Corporation', 'origin_country': 'CN'}, {'id': 42874, 'logo_path': None, 'name': 'Tomson (Hong Kong) Films Co., Ltd.', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",01/01/1993,6400000,171,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,The passionate story of two lifelong friends and the woman who comes between them.,FALSE,7.933,532,"
    Movie title: Farewell My Concubine (1993) 
    Genre: Drama, Romance
    Overview: Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled ""Farewell My Concubine"" that brings them fame and fortune. When Shitou marries Juxian, Douzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root. 
    ","# Farewell My Concubine

## Overview
""Farewell My Concubine"" is a poignant drama that explores themes of love, jealousy, and betrayal against the backdrop of Chinese opera.

## Attributes
- **Genre**: Drama, Romance
- **Tags**: Historical, Tragedy, LGBTQ+, Friendship, Arts, Cultural Conflict

## Description
Set in China during the tumultuous years of the early 20th century, ""Farewell My Concubine"" follows the life of Douzi, a boy abandoned by his mother who finds solace in a theater troupe. With his fellow performer Shitou, Douzi rises to fame through their celebrated act, ""Farewell My Concubine."" However, their bond is tested when Shitou marries Juxian, leading to jealousy and a dramatic unraveling of their relationship as they navigate the challenges of love, loyalty, and the changing social landscape of their country.

## Dislikes:
Action, Comedy, Sci-Fi, Horror, Superhero"
922,Dead Man (1995),10-May-96,,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,/9Kfi1QDVGbMzzi06n8c6A789odL.jpg,,9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 37, 'name': 'Western'}]",,922,tt0112817,['US'],en,Dead Man,A fatally wounded white man is found by an outcast Native American who prepares him for the afterlife.,28.389,/dOvHDs2jlMYL1dMfbFabEwyBNWg.jpg,"[{'id': 182, 'logo_path': '/1BPbXmwi1DZS1Qp0koK7AuponY6.png', 'name': 'JVC', 'origin_country': 'JP'}, {'id': 506, 'logo_path': None, 'name': 'Newmarket Capital Group', 'origin_country': 'US'}, {'id': 663, 'logo_path': None, 'name': '12 Gauge Productions', 'origin_country': 'US'}, {'id': 140, 'logo_path': '/ooz5b0ov3PLfBoOJyMmdoffVuHs.png', 'name': 'Pandora Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",23/12/1995,103800000,121,"[{'english_name': 'Cree', 'iso_639_1': 'cr', 'name': ''}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It is preferable not to travel with a dead man.,FALSE,7.304,1497,"
    Movie title: Dead Man (1995) 
    Genre: Western
    Overview: A fatally wounded white man is found by an outcast Native American who prepares him for the afterlife. 
    ","# Dead Man

## Overview
A fatally wounded white man is found by an outcast Native American who prepares him for the afterlife.

## Attributes
- **Genre**: Western, Drama, Adventure
- **Tags**: Spiritual Journey, Native American Culture, Existential Themes, Death, Western Frontier

## Description
""Dead Man"" is a philosophical Western that follows William Blake, a man on the brink of death who embarks on a surreal journey through the American frontier. As he encounters various characters, including the enigmatic Native American, Nobody, the film delves into themes of identity, mortality, and the clash of cultures. With its striking black-and-white cinematography and a haunting score by Neil Young, the movie presents a unique and contemplative take on the Western genre.

## Dislikes:
Action, Comedy, Romance, Supernatural, Sci-Fi"
923,Raise the Red Lantern (1991),01-Jan-91,,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,/7aRdT0ijJdME6jY8PzHgzAmw0dd.jpg,,1000000,"[{'id': 18, 'name': 'Drama'}]",,10404,tt0101640,['CN'],zh,大红灯笼高高挂,"In 1920s China, a nineteen year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate chamber in the mansion, they constantly play mind games for his attention. Songlian joins the fierce competition, slowly uncovering the dark truths that lie within their gilded cage.",33.639,/lZO3T1LwJDcshRqyG9qVMnlljaD.jpg,"[{'id': 21329, 'logo_path': None, 'name': 'ERA International', 'origin_country': 'TW'}, {'id': 2269, 'logo_path': None, 'name': 'China Film Co-Production Corporation', 'origin_country': 'CN'}, {'id': 21330, 'logo_path': None, 'name': 'Century Communications', 'origin_country': ''}, {'id': 21331, 'logo_path': None, 'name': 'Salon Films', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}]",18/12/1991,16600000,125,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,"China, 1920. One Master, Four Wives.",FALSE,7.936,668,"
    Movie title: Raise the Red Lantern (1991) 
    Genre: Drama
    Overview: In 1920s China, a nineteen year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate chamber in the mansion, they constantly play mind games for his attention. Songlian joins the fierce competition, slowly uncovering the dark truths that lie within their gilded cage. 
    ","# Raise the Red Lantern

## Overview
In 1920s China, a nineteen-year-old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate chamber in the mansion, they constantly play mind games for his attention. Songlian joins the fierce competition, slowly uncovering the dark truths that lie within their gilded cage.

## Attributes
- **Genre**: Drama, Historical, Romance
- **Tags**: Power dynamics, Female rivalry, Cultural oppression, Traditional Chinese society, Psychological drama

## Description
""Raise the Red Lantern"" is a poignant exploration of the oppressive nature of patriarchal society in 1920s China, where Songlian, a young woman, enters a world of jealousy and manipulation as she becomes the fourth wife of a wealthy lord. The film intricately weaves the themes of power, control, and the quest for love and recognition among the wives, each vying for their husband's attention in a richly visualized setting that symbolizes both luxury and confinement.

## Dislikes:
- Action
- Comedy
- Sci-Fi
- Horror
- Fantasy"
924,White Squall (1996),01-Jan-96,,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,/kpVQHZrBLUsB35S1pTbP8apgT5W.jpg,,38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",,10534,tt0118158,['US'],en,White Squall,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",20.67,/muhTVa52IufjTaqNseXFQUAEuyG.jpg,"[{'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 1644, 'logo_path': '/l5JFudbLN3vr1sSkjRoqF7To8Ky.png', 'name': 'Largo Entertainment', 'origin_country': 'US'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",02/02/1996,10300000,129,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The strongest will in nature is the will to survive.,FALSE,6.264,335,"
    Movie title: White Squall (1996) 
    Genre: Adventure, Drama
    Overview: In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm. 
    ","# White Squall

## Overview
In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.

## Attributes
- **Genre**: Adventure, Drama
- **Tags**: Sailing, Survival, Coming of Age, Friendship, Leadership, Nature, Storm

## Description
""White Squall"" is an inspiring tale of growth and resilience as a group of teenage boys embarks on a transformative sailing expedition. Under the guidance of Captain Christopher Sheldon, they learn valuable life lessons about teamwork and courage, but their journey takes a perilous turn when they encounter a fierce storm that tests their limits and survival instincts. The film beautifully captures the bond between the boys as they face life-threatening challenges and emerge stronger.

## Dislikes:
- Horror
- Comedy
- Romance
- Science Fiction
- Fantasy"
925,Unforgettable (1996),23-Feb-96,,http://us.imdb.com/Title?Unforgettable+(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,/qiHv4wmDEZsz1aMihaAMWhguhio.jpg,,18000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",,2045,tt0118040,['US'],en,Unforgettable,"Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental ""memory"" serum designed by a neurobiology professor, which has the ability to transfer memories from one person to another, but with potentially fatal consequences.",20.057,/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg,"[{'id': 10308, 'logo_path': '/pOHLwTFBPtPnz8BWP8T4w3UCTEB.png', 'name': 'Dino De Laurentiis Company', 'origin_country': 'US'}, {'id': 10355, 'logo_path': None, 'name': 'Spelling Films', 'origin_country': ''}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",23/02/1996,0,116,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,He loved her. He lost her. He won't let her memory die... until it tells him who killed her.,FALSE,5.576,99,"
    Movie title: Unforgettable (1996) 
    Genre: Sci-Fi, Thriller
    Overview: Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental ""memory"" serum designed by a neurobiology professor, which has the ability to transfer memories from one person to another, but with potentially fatal consequences. 
    ","# Unforgettable

## Overview
Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental ""memory"" serum designed by a neurobiology professor, which has the ability to transfer memories from one person to another, but with potentially fatal consequences.

## Attributes
- **Genre**: Sci-Fi, Thriller
- **Tags**: Memory transfer, Murder mystery, Experimental science, Neuroscience, Psychological thriller

## Description
In ""Unforgettable,"" David Krane, played by Ray Liotta, delves into the depths of grief and obsession as he pursues the truth behind his wife's untimely death. The introduction of a groundbreaking serum that enables memory transfer serves as both a potential tool for revelation and a dangerous gamble, raising ethical questions and exploring the fragility of human memory. As David navigates through a labyrinth of interconnected memories, the line between reality and manipulation blurs, leading to a gripping climax that challenges the limits of human understanding.

## Dislikes:
- Comedy
- Romance
- Fantasy
- Action"
926,Down Periscope (1996),01-Mar-96,,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,/waytOOLxw9IDbo0hNKZLk1z4lzI.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,9101,tt0116130,['US'],en,Down Periscope,"Maverick Navy Lieutenant Commander Tom Dodge will never be a textbook officer, but he's a brilliant seaman who's always wanted to command a nuclear submarine — he's been given one last chance to clean up his record. Unfortunately, Admiral Graham, his nemesis, would rather sink the fleet than give Dodge his own boat. So, Graham stacks the deck against him and assigns Dodge to the Stingray, a diesel-powered WW2 submarine that can barely keep afloat. To make matters worse, Dodge's crew is a collection of maladjusted, mistake-prone misfits. Then, he's tagged the ""enemy"" in a crucial war game, and ordered to take on the U.S. Navy's best.",30.168,/brleKcHsirTw7lFqcgUMOfgL2nl.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",01/03/1996,37553585,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A rusty sub. A rebel commander. A renegade crew. When destiny called, they should have hung up.",FALSE,6.296,416,"
    Movie title: Down Periscope (1996) 
    Genre: Comedy
    Overview: Maverick Navy Lieutenant Commander Tom Dodge will never be a textbook officer, but he's a brilliant seaman who's always wanted to command a nuclear submarine — he's been given one last chance to clean up his record. Unfortunately, Admiral Graham, his nemesis, would rather sink the fleet than give Dodge his own boat. So, Graham stacks the deck against him and assigns Dodge to the Stingray, a diesel-powered WW2 submarine that can barely keep afloat. To make matters worse, Dodge's crew is a collection of maladjusted, mistake-prone misfits. Then, he's tagged the ""enemy"" in a crucial war game, and ordered to take on the U.S. Navy's best. 
    ","# Down Periscope

## Overview
Maverick Navy Lieutenant Commander Tom Dodge strives to command a nuclear submarine but faces numerous challenges, including a dubious vessel and a crew of misfits.

## Attributes
- **Genre**: Comedy, Military, Adventure
- **Tags**: Naval Comedy, Underdog Story, War Games, Misfit Crew, Friendship

## Description
In ""Down Periscope,"" Lieutenant Commander Tom Dodge, portrayed by Kelsey Grammer, is given a final chance to prove himself in the Navy after a troubled past. Assigned to the dilapidated WWII submarine Stingray and a crew of quirky misfits, Dodge must navigate through a series of challenges, including a high-stakes war game against the U.S. Navy's elite forces, all while outsmarting his nemesis, Admiral Graham. The film combines humor with elements of camaraderie and resilience.

## Dislikes:
Horror, Drama, Romance, Thriller, Sci-Fi"
